,0,1,2,3,4
0,-0.24284082968061213,-2.759668264931465,0.3430614323500954,-0.4173585844321238,-0.007100105996093436
1,-3.975651573175094,0.14462517162937374,-0.5429893416265921,1.0238324359356723,-0.4289291813487866
2,1.2873957251339054,1.5089384574802442,2.7099657124942933,-1.8922520106277068,0.010808721664797733
3,-1.0476130638768697,0.6731027909155469,2.501793997790758,-1.306783511070411,0.7613476377702633
4,-1.4515861480804424,-0.1763362642298292,2.2860739755529766,-1.6248961128843669,-0.5619688224405875
5,1.166988277805775,-1.9482851744711573,-1.5221348430284505,-2.1826443121659462,-0.21921519630511202
6,4.736368869256366,1.5853908198670337,0.4939301441391239,1.7702290096043434,-0.4172990334758865
7,1.5434262002549415,-2.1415588543186335,-1.6638927889705362,-1.7926578516281726,-0.03432670861557147
8,1.5278204710438936,0.17826944638883377,0.5038053265602718,0.25461061759164305,-1.4532627817926838
9,0.23880041519109185,-0.04813908132375382,3.750621332762313,0.43606554765322236,0.8862733776309665
10,1.60600796445632,-1.984245899052919,-1.9400220515683813,-2.3176681704330466,-0.16678108211536377
11,0.34961594902362053,0.6333918874989722,3.064562586520255,-0.9528967986054582,0.3270314163736468
12,3.2494831050620947,0.85524578391546,-0.5833047848308615,-0.5668725535504271,-1.3281443531216146
13,3.1463840905431595,0.24036723878276772,-0.204283311647977,0.7639573726761271,-0.9104960195497186
14,-3.559240792971334,-0.38109113348302803,-0.22682950872682936,-0.5246959855797881,-1.8764559825666145
15,0.07035841427717412,-0.6502985704727967,-2.616611242516492,-1.3601959326673858,1.338972213875116
16,-4.081404786400492,0.12424154181117714,-0.676061695032745,0.22216916871111406,-0.8275842898558128
17,0.9941706157002617,-3.055845634021245,0.257076755017996,0.44141580361137983,0.830083918272524
18,2.057416966142337,-0.08227773758291629,-0.10603214758767228,0.23742672267130396,-1.3384160372618774
19,1.392645390317708,-2.1097915985054128,-1.818621291434118,-2.353357659451348,-0.252715945641302
20,0.6202195572224892,-2.0519103078736616,-1.4648746166706172,-2.4387391015704494,-0.5058690963045275
21,3.0053497908424975,3.270350955624813,-1.7021953539654417,-0.10182713480110608,0.33527759141076685
22,2.3774720835967114,-2.842897717578167,-0.5088573036766552,1.1367163834409408,1.3089982755140328
23,1.5417756408738459,2.4367744868507293,-2.1667097961925808,1.3343298907527277,1.397844509134557
24,-4.1605575635505865,0.38773131272777933,-0.9711763414465098,-0.19708119431031335,-0.9292963728876641
25,1.8314115326758393,-2.642332360093201,-1.1222845425526786,-0.8675914698907194,0.3461769386436343
26,-2.0122809244769093,1.6906232259312182,0.9429577755175594,-1.8937054961587534,0.7842001925034245
27,1.6473340814537603,-2.602749399315305,-1.1409416788175633,-0.9880451173851978,0.24436600799893587
28,-0.3907462739020806,2.9427123498352943,-2.7230943957290674,0.21526783688154522,1.1111937984147187
29,0.4872590411138469,-2.6851705169906404,-0.3016951428673268,-0.762790500160126,-0.009582458048231398
30,1.6846721637570272,2.917589748666911,-3.1622713757584657,-0.19117204807686117,0.9205505149311626
31,2.5044276233926333,1.0310022332886792,-1.531878094773876,0.47728935049620186,-0.028861563634261744
32,-1.724184266395376,1.5648318114512332,1.2354816076587842,-1.7208061752302812,0.8636704811119797
33,1.2939759547780498,1.2251868158547596,2.9474896177941807,-1.2638346782727712,0.22177089619997228
34,1.7374011471906545,-2.6570764340264863,-1.1894398816108926,-1.1904120153676208,0.3489362311226626
35,-3.4601628188116007,-0.5139714697055953,-0.1230786898143864,-0.6835673270246491,-2.039530947844234
36,-4.903824668120711,1.2970939296510107,-1.8577061291989363,0.22391342367166522,0.18962376072908943
37,1.7232464882164977,2.9846795314550514,-2.1532321245469506,-0.21981312396011918,0.31195538027984543
38,-2.4720882628308543,2.1646781646767335,0.5118574117462809,-1.5281163661009802,1.5603743809030972
39,-1.311922915112136,1.6485202446934297,2.0174565547907193,1.5485011657697276,3.049693990569658
40,-3.721945451712039,-0.19871623671174304,-0.03335157707687104,1.8715254424987082,-0.17666721425385765
41,1.2989320883861304,2.4663517528465047,-1.3173226833501706,1.0482192351013215,0.7160156199864294
42,-1.1286170015465933,0.3793535277875677,2.2293456384208925,-2.5141403946340217,-0.6892565101301715
43,-3.673930078757423,-0.23020262654927445,-0.3424902066809538,-0.3149873814893954,-1.6707964474967583
44,3.0396842502653305,0.7234400988915853,-0.824432531895533,-0.6804077102972059,-1.4911962438900634
45,0.21197266657154415,1.220007632635445,-1.350741314441467,-0.973806179560049,-1.1216535098781382
46,-0.6915989108412677,-1.9304556046525139,-0.7516532159595382,-0.028912105407710623,1.3006065601061294
47,-4.5693249987802576,0.7897518296335864,-1.468468118246826,-0.46768432754135353,-0.6213838566319387
48,4.273791037813481,1.0295101369559916,0.04007404758703927,1.2646590592864009,-0.635427626996679
49,-0.9834115804883449,1.234147973549945,1.9420960181180806,-0.9591928846066665,0.9462007554270824
50,-0.1339302814203048,3.8256921265618917,-2.4358641103471923,1.648361669835583,2.1535323518465015
51,2.9346819733168124,1.236795726956957,0.022856638402655845,-0.4438033557249038,-1.4951275398939623
52,-3.7146737884243546,-0.1915741479436542,-0.3559660504330654,0.2400210172810199,-1.0770367331540238
53,0.6788061301350906,2.2006940647518825,2.423203417359657,0.4798612796849191,1.9161090375307575
54,1.238667161418611,-2.987785072442662,-0.3463558121575887,-0.2518483217918544,0.5469251572525426
55,0.15988813310510405,0.6472995634227213,2.711377198794006,-2.118974165829741,-0.16972019193801005
56,-1.8093244775463302,2.3613501003619515,0.613902146459795,-2.2004885828168352,1.1921365320856803
57,3.745430263178829,1.7271701256357956,0.3814692652582515,0.2184603142239453,-1.096411740509573
58,-3.8488029962370294,-0.030011486589556557,-0.606772948203911,-0.6078888619403341,-1.557128599835376
59,-0.8936651361580578,-0.541465054714515,-2.39200931183706,-1.276605020904048,1.2898944040851152
60,-0.5849734684686791,-0.14468641575680966,3.0504163668115245,-0.47526470644616087,0.18721295232424903
61,-1.402529088269334,0.19611432592448758,2.0960873724293005,-2.5620201675372933,-0.8146622202942624
62,-4.037996896825193,0.4646878579561229,-0.6081105021645711,2.3860340435282263,0.6250991241740101
63,-0.5931778220463947,-0.9414154994975558,4.012583938808048,-0.2628270067751544,0.7443333345075304
64,1.2938115806595403,-0.7002677881753245,-3.169072581435014,-1.6473542231061569,1.3704192896074667
65,1.411946846945452,1.004994410708356,-0.014872047186742045,-1.0676769416674412,-1.9691410850970341
66,-3.6283032977680585,-0.48019187704419275,-0.09820250258381645,0.1113102309370994,-1.3802486691046678
67,-4.081333063363571,0.3325225801192791,-0.8531830277334461,0.2692076875869506,-0.6396764998038769
68,1.6716801899703262,0.29669277850422016,-0.18294400802904828,0.13366897983104553,-1.4760393924492816
69,0.07119444769975092,1.2339174775327175,2.402401175490805,-2.330241825032871,-0.30571218422978436
70,0.13693079858437485,-0.659261914699688,-3.0129181912109764,-1.5273293460845356,1.4441706266061558
71,1.20781339163941,4.01306274652249,-2.6431373106679605,2.4157612499105783,2.608366839146488
72,-3.441331704584778,-0.4134930223872758,0.08927883613647494,1.5352247516022326,-0.6253983795632663
73,1.5987594262830074,0.5825062374314127,-0.23921609257874926,-0.7386601990430524,-1.7589857782473906
74,1.6520413370774443,0.09039079132154912,0.8031207803438142,1.0674824228640267,-1.1257890843465397
75,2.112081779438511,0.5948010905598284,-0.8345957621671363,-1.062187829895879,-1.7850853775285205
76,1.5316792728421382,1.3778218600811352,2.9604093252620283,-0.9852937169518695,0.3597324373242123
77,1.326646385545884,-2.3290573702474995,-0.8657093939398304,-0.47631247156557677,0.326957864191423
78,-3.46136281135851,-0.5696152362002557,-0.14570436859048239,-1.0772146564158176,-2.258578510048335
79,-1.3135764260025726,3.168752177662683,0.40576520055368515,-1.832162110086968,1.697238319628426
80,2.0484567332459314,-0.3427208225639572,0.11168613735121781,0.7096659269345978,-1.1749369933123681
81,-3.8437908415938553,-1.0375381232285585,0.5464679156546034,1.9034741003855908,0.04151777718910735
82,1.1308394170057452,-0.643545184008722,0.8247817737886292,0.9934711601217767,-1.1966891141096658
83,1.1930903455356447,-2.935594566641517,0.0696770625315513,0.4431636819546197,0.8283956174232575
84,3.266381232754416,2.4858797905751113,-0.003430516833584717,0.9876217790964865,-0.13591633715371557
85,1.8951609262874083,1.4164387288242775,3.1978219630477067,-0.5432328972502373,0.6305907831108183
86,1.2336228218726892,4.1007927052468,-2.7999060167944068,0.6228755570736146,1.5618529560861285
87,1.6579129075606724,3.9898452371970423,-3.0834814043789622,0.4284778895064628,1.5790501209466057
88,-1.9026263684027127,0.6923485919581585,1.5836972254647952,-1.9799971383122947,-0.05818744172526362
89,-4.614666862905737,0.9151845837461057,-1.5212831436218281,-0.16362670562636986,-0.4175750639716346
90,2.761947032396536,1.7822451070490715,-1.9063645392179642,-0.9631919687369845,-0.7338795299597984
91,0.7606150138358023,2.583426945195337,-2.9437084303887,0.8269025935503741,1.4017036108950869
92,-1.9781420644305232,0.7737044014725084,1.5383026701308067,-1.6591080227542767,0.2014237980305439
93,-0.6239613340333273,0.4616151761572578,2.42682125186149,-2.4432300499402806,-0.520905906254867
